VariableRef,FinancialSpreadsheetVariableCategoryRef,DisplayName,FinalPos,ItemPosition,FinancialSpreadsheetItemID,fkParentFinancialSpreadsheetItemID,fkFinancialSpreadsheetVariableID,fkFinancialSpreadsheetVariableCategoryID,AssumptionFormula,ProjectionFormula,ProjectionBaseYearFormula
CORP_RC_LQ_LIQASSOTOTASS,CORP_RATIO,Liquid Assets / Total Assets,32,32,1473,,592,10,,"Case Name: 
   Condition: true
   Formula: ( Y0.CORP_BS_CFD + Y0.CORP_BS_GS + Y0.CORP_BS_MS*0.5 ) / Y0.CORP_BS_TA 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_LQ_LIQASSOTOTASS
"
CORP_RC_LQ_LIQASSOSTDEBT,CORP_RATIO,Liquid Assets / (ST Debt + CPLTD +BP),33,33,1474,,593,10,,"Case Name: 
   Condition: true
   Formula:  (Y0.CORP_BS_CFD + Y0.CORP_BS_GS + (Y0.CORP_BS_MS * 0.5  )) / ( Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD + Y0.CORP_BS_BP ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_LQ_LIQASSOSTDEBT
"
CORP_RC_LQ_LIQASSOTCURRLIAB,CORP_RATIO,Adj. Liquid Assets / Adj. Total Curr Liab,34,34,1475,,594,10,,"Case Name: 
   Condition: true
   Formula: ( Y0.CORP_BS_CFD + Y0.CORP_BS_GS + Y0.CORP_BS_MS*0.5 )*12 / ( Y0.CORP_BS_BP + Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD + Y0.CORP_BS_AP + Y0.CORP_BS_APRP + Y0.CORP_BS_ITP + Y0.CORP_BS_IP ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_LQ_LIQASSOTCURRLIAB
"
,CORP_RATIO,<Empty Line>,35,35,1628,,,10,,,
,CORP_RATIO,Leverage,36,36,1598,,,10,,,
CORP_RC_LV_TLIABOEBITDA,CORP_RATIO,Total Liab / EBITDA,37,37,1573,,595,10,,"Case Name: 
   Condition: true
   Formula: (Y0.CORP_BS_TL)  / (( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE - Y0.CORP_IS_DEP - Y0.CORP_IS_AMORT ) * 12 / Y0.CONST_NumOfMonths)
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_LV_TLIABOEBITDA
"
CORP_RC_LV_TLIABOTGNW,CORP_RATIO,Total Liab / Tangible NW,38,38,1572,,596,10,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_BS_TL / ( Y0.CORP_BS_NW - Y0.CORP_BS_INT ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_LV_TLIABOTGNW
"
CORP_RC_LV_TSLIABOTGNW,CORP_RATIO,Tot Snr Liab / (Tangible NW + Sub Debt + Quasi Capital),39,39,1539,,597,10,,"Case Name: 
   Condition: true
   Formula: ( Y0.CORP_BS_TL - Y0.CORP_BS_SDOCB ) / (  Y0.CORP_BS_NW + Y0.CORP_BS_SDOCB + Y0.CORP_BS_SDQU - Y0.CORP_BS_INT ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_LV_TSLIABOTGNW
"
CORP_RC_RG_TGNWOSTDDEBT,CORP_RATIO,Tangible NW / (Int + ST Debt + CPLTD +BP),40,40,1538,,598,10,,"Case Name: 
   Condition: true
   Formula:  (Y0.CORP_BS_NW - Y0.CORP_BS_INT ) / ( (-Y0.CORP_IS_IE * 12 / Y0.CONST_NumOfMonths ) + Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD + Y0.CORP_BS_BP ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_RG_TGNWOSTDDEBT
"
,CORP_RATIO,<Empty Line>,41,41,1627,,,10,,,
,CORP_RATIO,Activity,42,42,1597,,,10,,,
CORP_RC_AC_ARDOH,CORP_RATIO,ARDOH (days),43,43,1476,,599,10,,"Case Name: 
   Condition: true
   Formula: (Y0.CORP_BS_NAR + Y0.CORP_BS_NARRP) / Y0.CORP_IS_SR * (Y0.CONST_NumOfMonths / 12 ) * 365
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_AC_ARDOH
"
CORP_RC_AC_INVDOH,CORP_RATIO,InvDOH (days),44,44,1477,,600,10,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_BS_INV / (-Y0.CORP_IS_COGS * ( 12 / Y0.CONST_NumOfMonths)) * 365
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_AC_INVDOH
"
CORP_RC_AC_APDOH,CORP_RATIO,APDOH (days),45,45,1478,,601,10,,"Case Name: 
   Condition: true
   Formula: (Y0.CORP_BS_AP + Y0.CORP_BS_APRP)  / (-Y0.CORP_IS_COGS * ( 12 / Y0.CONST_NumOfMonths)) * 365
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_AC_APDOH
"
CORP_RC_AC_INVDOHOSAL,CORP_RATIO,InvDOH (days) over sales,46,46,1479,,602,10,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_BS_INV / Y0.CORP_IS_SR * ( Y0.CONST_NumOfMonths / 12 ) * 365
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_AC_INVDOHOSAL
"
CORP_RC_AC_ARDOHOSAL,CORP_RATIO,APDOH (days) over sales,47,47,1480,,603,10,,"Case Name: 
   Condition: true
   Formula: ( Y0.CORP_BS_AP + Y0.CORP_BS_APRP ) / Y0.CORP_IS_SR * ( Y0.CONST_NumOfMonths / 12 )*365
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_AC_ARDOHOSAL
"
CORP_RC_AC_AROSAL,CORP_RATIO,AR / Sales,48,48,1481,,604,10,,"Case Name: 
   Condition: true
   Formula: ( Y0.CORP_BS_NAR + Y0.CORP_BS_NARRP ) / Y0.CORP_IS_SR * ( Y0.CONST_NumOfMonths / 12 )
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_AC_AROSAL
"
CORP_RC_AC_COGSOSAL,CORP_RATIO,COGS / Sales,49,49,1537,,605,10,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_COGS*(-1) / Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_AC_COGSOSAL
"
CORP_RC_AC_CASHOSAL,CORP_RATIO,Cash SG&A / Sales,50,50,1536,,606,10,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_SAE*(-1) / Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_AC_CASHOSAL
"
,CORP_RATIO,<Empty Line>,51,51,1626,,,10,,,
,CORP_RATIO,Cash Flow Effect,52,52,1596,,,10,,,
CORP_RC_CF_ARTOSAL,CORP_RATIO,^   AR due to ^  Sales,53,53,1535,,607,10,,"Case Name: 
   Condition: YB1.CONST_HasData == true 
   Formula: ( YB1.CORP_BS_NAR + YB1.CORP_BS_NARRP ) *(-1) *  ((Y0.CORP_IS_SR * ( 12 / Y0.CONST_NumOfMonths)) - (YB1.CORP_IS_SR *( 12 / YB1.CONST_NumOfMonths ) )) / (YB1.CORP_IS_SR  * 12 / YB1.CONST_NumOfMonths )
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_CF_ARTOSAL
"
CORP_RC_CF_ARTOARDOH,CORP_RATIO,^    AR due to   ^    ARDOH,54,54,1534,,608,10,,"Case Name: 
   Condition: YB1.CONST_HasData == true 
   Formula: ( YB1.CORP_BS_NAR + YB1.CORP_BS_NARRP ) - ( Y0.CORP_BS_NAR + Y0.CORP_BS_NARRP ) + ( ( YB1.CORP_BS_NAR + YB1.CORP_BS_NARRP ) * ( ( Y0.CORP_IS_SR * 12 / Y0.CONST_NumOfMonths)  - (YB1.CORP_IS_SR* 12 / YB1.CONST_NumOfMonths ) )  /  (YB1.CORP_IS_SR * 12 / YB1.CONST_NumOfMonths )) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_CF_ARTOARDOH
"
CORP_RC_CF_COGSOSAL,CORP_RATIO,^    COGS / Sales,55,55,1533,,609,10,,"Case Name: 
   Condition: YB1.CONST_HasData == true 
   Formula: ( ( Y0.CORP_IS_COGS / Y0.CORP_IS_SR ) - ( YB1.CORP_IS_COGS / YB1.CORP_IS_SR ) ) * Y0.CORP_IS_SR * 12 / Y0.CONST_NumOfMonths 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_CF_COGSOSAL
"
CORP_RC_CF_INVTOCOGS,CORP_RATIO,^    Inv due to ^   COGS,56,56,1532,,610,10,,"Case Name: 
   Condition: YB1.CONST_HasData == true 
   Formula: ( -YB1.CORP_BS_INV * ( (Y0.CORP_IS_COGS * 12 / Y0.CONST_NumOfMonths)  - (YB1.CORP_IS_COGS * 12 / YB1.CONST_NumOfMonths ) ) )/ ( YB1.CORP_IS_COGS * 12 / YB1.CONST_NumOfMonths ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_CF_INVTOCOGS
"
CORP_RC_CF_INVTOINVDOH,CORP_RATIO,^    Inv due to ^   InvDOH,57,57,1531,,611,10,,"Case Name: 
   Condition: YB1.CONST_HasData == true 
   Formula: ((((Y0.CORP_IS_COGS *  12 / Y0.CONST_NumOfMonths ) - ( YB1.CORP_IS_COGS *  12 / YB1.CONST_NumOfMonths ))/( YB1.CORP_IS_COGS *  12 / YB1.CONST_NumOfMonths )) * YB1.CORP_BS_INV ) - Y0.CORP_BS_INV+YB1.CORP_BS_INV
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_CF_INVTOINVDOH
"
CORP_RC_CF_APTOCOGS,CORP_RATIO,^    AP due to ^   COGS ,58,58,1530,,612,10,,"Case Name: 
   Condition: YB1.CONST_HasData == true 
   Formula: (((Y0.CORP_IS_COGS * 12 / Y0.CONST_NumOfMonths) - (YB1.CORP_IS_COGS * 12 / YB1.CONST_NumOfMonths )) / (YB1.CORP_IS_COGS * 12 / YB1.CONST_NumOfMonths )) * (YB1.CORP_BS_AP + YB1.CORP_BS_APRP)
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_CF_APTOCOGS
"
CORP_RC_CF_APTOAPDOH,CORP_RATIO,^    AP due to  ^  APDOH,59,59,1529,,613,10,,"Case Name: 
   Condition: YB1.CONST_HasData == true 
   Formula: ( ( Y0.CORP_BS_AP + Y0.CORP_BS_APRP ) - ( YB1.CORP_BS_AP + YB1.CORP_BS_APRP )) - ( (YB1.CORP_IS_COGS * 12 / YB1.CONST_NumOfMonths )   - (Y0.CORP_IS_COGS * 12 / Y0.CONST_NumOfMonths )) / (YB1.CORP_IS_COGS * 12 / YB1.CONST_NumOfMonths) * (-1) * ( YB1.CORP_BS_AP + YB1.CORP_BS_APRP ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_CF_APTOAPDOH
"
CORP_RC_OT_SGAOSAL,CORP_RATIO,^    SG&A/Sales,60,60,1528,,614,10,,"Case Name: 
   Condition: YB1.CONST_HasData == true 
   Formula:  (( -Y0.CORP_IS_SAE / Y0.CORP_IS_SR )- ((-1)* YB1.CORP_IS_SAE / YB1.CORP_IS_SR) ) * Y0.CORP_IS_SR * 12 / Y0.CONST_NumOfMonths 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_OT_SGAOSAL
"
,CORP_RATIO,<Empty Line>,61,61,1625,,,10,,,
,CORP_RATIO,Other,62,62,1595,,,10,,,
CORP_RC_OT_DIVPAYRATE,CORP_RATIO,Dividend Payout Rate,63,63,1527,,615,10,,"Case Name: 
   Condition: true
   Formula: ( ( Y0.CORP_IS_DO + Y0.CORP_IS_DML ) * ( -1 ) )  / Y0.CORP_IS_NPATM
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_OT_DIVPAYRATE
"
CORP_RC_OT_SALOTASS,CORP_RATIO,Sales / Total Assets,64,64,1526,,616,10,,"Case Name: 
   Condition: true
   Formula: (Y0.CORP_IS_SR *  12 / Y0.CONST_NumOfMonths) / Y0.CORP_BS_TA
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_OT_SALOTASS
"
CORP_RC_OT_DEPREXPONFIXASS,CORP_RATIO,Dep Exp / Net Fixed Assets,65,65,1525,,617,10,,"Case Name: 
   Condition: true
   Formula: ( -Y0.CORP_IS_DEP * 12 / Y0.CONST_NumOfMonths  ) / ( Y0.CORP_BS_NFA ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_OT_DEPREXPONFIXASS
"
CORP_RC_OT_CPFAODEPREXP,CORP_RATIO,Cash paid for Fixed Assets / Dep Exp,66,66,1524,,618,10,,"Case Name: 
   Condition: true
   Formula: (Y0.CORP_CF_FA ) / ( Y0.CORP_IS_DEP )
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_OT_CPFAODEPREXP
"
,CORP_RATIO,<Empty Line>,67,67,1624,,,10,,,
,CORP_RATIO,NBFI Model - Ratios,68,68,1646,,,10,,,
CORP_RC_NB_ROE,CORP_RATIO,ROE (EBT),69,69,1523,,619,10,,"Case Name: 
   Condition: true
   Formula: (Y0.CORP_IS_NPBT * 12 / Y0.CONST_NumOfMonths)  / ( Y0.CORP_BS_NW - Y0.CORP_BS_INT )  
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_NB_ROE
"
CORP_RC_NB_TDEBTOTLIAB,CORP_RATIO,Total Debt / Total Liabilities,70,70,1522,,620,10,,"Case Name: 
   Condition: true
   Formula: ( Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD + Y0.CORP_BS_LTD + Y0.CORP_BS_SDOCB + Y0.CORP_BS_RPL ) / (Y0.CORP_BS_TL) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_NB_TDEBTOTLIAB
"
CORP_RC_NB_TDEBTOEQTDEBT,CORP_RATIO,Total Debt / (Equity + Total Debt),71,71,1521,,621,10,,"Case Name: 
   Condition: true
   Formula: ( Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD + Y0.CORP_BS_LTD + Y0.CORP_BS_SDOCB + Y0.CORP_BS_RPL ) / ( Y0.CORP_BS_NW - Y0.CORP_BS_INT + Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD + Y0.CORP_BS_LTD + Y0.CORP_BS_SDOCB + Y0.CORP_BS_RPL )
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_NB_TDEBTOEQTDEBT
"
CORP_RC_NB_QTMOFCAP,CORP_RATIO,Quantum of Capital,72,72,1520,,622,10,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_BS_NW - ( Y0.CORP_BS_INT + Y0.CORP_BS_RR + Y0.CORP_BS_FXGLR + Y0.CORP_BS_SDQU ) 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_NB_QTMOFCAP
"
,CORP_RATIO,<Empty Line>,73,73,1623,,,10,,,
,CORP_RATIO,RECO Models - Ratios,74,74,1647,,,10,,,
CORP_RC_RED_SAL,CORP_RATIO,Sales,75,75,1519,,623,10,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_SR * 12 / Y0.CONST_NumOfMonths 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_RED_SAL
"
CORP_RC_RED_EBITINTCOVG,CORP_RATIO,EBIT Interest coverage (x),76,76,1482,,624,10,,"Case Name: 
   Condition: ( Y0.CORP_BS_IOBSD - Y0.CORP_IS_IE  - Y0.CORP_IS_II ) >= 0
   Formula: ( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE  - Y0.CORP_IS_II  + Y0.CORP_BS_IOBSD )  / ( Y0.CORP_BS_IOBSD - Y0.CORP_IS_IE  - Y0.CORP_IS_II )
Case Name: 
   Condition: (( Y0.CORP_BS_IOBSD - Y0.CORP_IS_IE  - Y0.CORP_IS_II ) < 0) && (( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE  - Y0.CORP_IS_II  + Y0.CORP_BS_IOBSD ) > 0)
   Formula: 999
Case Name: 
   Condition: (( Y0.CORP_BS_IOBSD - Y0.CORP_IS_IE  - Y0.CORP_IS_II ) < 0) && (( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE  - Y0.CORP_IS_II  + Y0.CORP_BS_IOBSD ) = 0)
   Formula: 0
Case Name: 
   Condition: (( Y0.CORP_BS_IOBSD - Y0.CORP_IS_IE  - Y0.CORP_IS_II ) < 0) && (( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE  - Y0.CORP_IS_II  + Y0.CORP_BS_IOBSD ) < 0)
   Formula: -999
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_RED_EBITINTCOVG
"
CORP_RC_RED_OPINCOSAL,CORP_RATIO,Operating Income / Sales (%),77,77,1483,,625,10,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_IS_OPL / Y0.CORP_IS_SR
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_RED_OPINCOSAL
"
CORP_RC_RED_EBITDAINTCOVG,CORP_RATIO,EBITDA Interest Coverage (x),78,78,1484,,626,10,,"Case Name: 
   Condition: ( Y0.CORP_BS_IOBSD - Y0.CORP_IS_IE - Y0.CORP_IS_II ) >= 0
   Formula: ( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE - Y0.CORP_IS_DEP - Y0.CORP_IS_AMORT  - Y0.CORP_IS_II  + Y0.CORP_BS_IOBSD ) / ( Y0.CORP_BS_IOBSD - Y0.CORP_IS_IE - Y0.CORP_IS_II ) 
Case Name: 
   Condition: (( Y0.CORP_BS_IOBSD - Y0.CORP_IS_IE - Y0.CORP_IS_II ) < 0) && (( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE - Y0.CORP_IS_DEP - Y0.CORP_IS_AMORT  - Y0.CORP_IS_II  + Y0.CORP_BS_IOBSD ) >0)
   Formula: 999
Case Name: 
   Condition: (( Y0.CORP_BS_IOBSD - Y0.CORP_IS_IE - Y0.CORP_IS_II ) < 0) && (( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE - Y0.CORP_IS_DEP - Y0.CORP_IS_AMORT  - Y0.CORP_IS_II  + Y0.CORP_BS_IOBSD ) =0)
   Formula: 0
Case Name: 
   Condition: (( Y0.CORP_BS_IOBSD - Y0.CORP_IS_IE - Y0.CORP_IS_II ) < 0) && (( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE - Y0.CORP_IS_DEP - Y0.CORP_IS_AMORT  - Y0.CORP_IS_II  + Y0.CORP_BS_IOBSD ) < 0)
   Formula: -999
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_RED_EBITDAINTCOVG
"
CORP_RC_RED_TDEBTOEBITDA,CORP_RATIO,Total Debt / EBITDA (x),79,79,1485,,627,10,,"Case Name: 
   Condition: true
   Formula: ( Y0.CORP_BS_STD + Y0.CORP_BS_BP + Y0.CORP_BS_CPLTD + Y0.CORP_BS_LTD + Y0.CORP_BS_SDOCB + Y0.CORP_BS_CCLO + Y0.CORP_BS_CLO + Y0.CORP_BS_TOBSD ) / (( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE - Y0.CORP_IS_DEP -Y0.CORP_IS_AMORT )*12 / Y0.CONST_NumOfMonths)
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_RED_TDEBTOEBITDA
"
CORP_RC_REI_TGNWINCMI,CORP_RATIO,Tangible Net Worth Includes MI,80,80,1486,,628,10,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_BS_NW - Y0.CORP_BS_INT + Y0.CORP_BS_MI 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_REI_TGNWINCMI
"
CORP_RC_REI_ROPERMCAP,CORP_RATIO,Return on Permanent Capital (%),81,81,1645,,629,10,,"Case Name: 
   Condition: true
   Formula: ( Y0.CORP_IS_NPBT- Y0.CORP_IS_II - Y0.CORP_IS_IE - Y0.CORP_IS_PDEP + Y0.CORP_BS_IOBSD ) *( 12 / Y0.CONST_NumOfMonths)  / ( Y0.CORP_BS_NW  - Y0.CORP_BS_INT + Y0.CORP_BS_MI +  Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD + Y0.CORP_BS_CCLO + Y0.CORP_BS_CLO + Y0.CORP_BS_LTD + Y0.CORP_BS_DIT )
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_REI_ROPERMCAP  
"
CORP_RC_REI_DEBTSVCCOVG,CORP_RATIO,Debt Service Coverage (x),82,82,1644,,630,10,,"Case Name: 
   Condition: true
   Formula: (( Y0.CORP_IS_OPL - Y0.CORP_IS_IE + Y0.CORP_IS_II - Y0.CORP_IS_AMORT - Y0.CORP_IS_DEP ) *  12 / Y0.CONST_NumOfMonths ) / ( Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD - Y0.CORP_IS_IE*(12 / Y0.CONST_NumOfMonths) ) 

","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_REI_DEBTSVCCOVG
"
CORP_RC_REI_FIXCHRCOVG,CORP_RATIO,Fixed Charge Coverage (x),83,83,1643,,631,10,,"Case Name: 
   Condition: ( Y0.CORP_BS_IOBSD - Y0.CORP_IS_IE - Y0.CORP_IS_LC - Y0.CORP_IS_II ) >= 0
   Formula: ( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE - Y0.CORP_IS_AMORT - Y0.CORP_IS_DEP - Y0.CORP_IS_LC ) / ( Y0.CORP_BS_IOBSD - Y0.CORP_IS_IE - Y0.CORP_IS_LC - Y0.CORP_IS_II ) 
Case Name: 
   Condition: (( Y0.CORP_BS_IOBSD - Y0.CORP_IS_IE - Y0.CORP_IS_LC - Y0.CORP_IS_II ) < 0) && (( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE - Y0.CORP_IS_AMORT - Y0.CORP_IS_DEP - Y0.CORP_IS_LC ) > 0)
   Formula: 999
Case Name: 
   Condition: (( Y0.CORP_BS_IOBSD - Y0.CORP_IS_IE - Y0.CORP_IS_LC - Y0.CORP_IS_II ) < 0) && (( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE - Y0.CORP_IS_AMORT - Y0.CORP_IS_DEP - Y0.CORP_IS_LC ) = 0)
   Formula: 0
Case Name: 
   Condition: (( Y0.CORP_BS_IOBSD - Y0.CORP_IS_IE - Y0.CORP_IS_LC - Y0.CORP_IS_II ) < 0) && (( Y0.CORP_IS_NPBT - Y0.CORP_IS_IE - Y0.CORP_IS_AMORT - Y0.CORP_IS_DEP - Y0.CORP_IS_LC ) <  0)
   Formula: -999
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_REI_FIXCHRCOVG
"
CORP_RC_REI_VARATDEBTOTDEBT,CORP_RATIO,Variable Rate Debt / Total Debt (%),84,84,1487,,632,10,,"Case Name: 
   Condition: true
   Formula: Y0.CORP_BS_VIRD / ( Y0.CORP_BS_BP + Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD + Y0.CORP_BS_LTD + Y0.CORP_BS_SDOCB + Y0.CORP_BS_CCLO + Y0.CORP_BS_CLO + Y0.CORP_BS_TOBSD  )
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_REI_VARATDEBTOTDEBT
"
CORP_RC_REI_TDEBTTOCAP,CORP_RATIO,Total Debt to Capitalisation (%),85,85,1488,,633,10,,"Case Name: 
   Condition: true
   Formula: ( Y0.CORP_BS_BP + Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD + Y0.CORP_BS_LTD + Y0.CORP_BS_SDOCB + Y0.CORP_BS_CCLO + Y0.CORP_BS_CLO + Y0.CORP_BS_TOBSD  ) / ( Y0.CORP_BS_BP + Y0.CORP_BS_STD + Y0.CORP_BS_CPLTD + Y0.CORP_BS_LTD + Y0.CORP_BS_SDOCB + Y0.CORP_BS_CCLO + Y0.CORP_BS_CLO + Y0.CORP_BS_TOBSD + Y0.CORP_BS_MI  + Y0.CORP_BS_NW  - Y0.CORP_BS_INT  )
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_REI_TDEBTTOCAP
"
,CORP_RATIO,<Empty Line>,86,86,1684,,,10,,,
,CORP_RATIO,OWH Corp Model - Ratios,87,87,1683,,,10,,,
CORP_RC_GC_SALGRW,CORP_RATIO,Sales Growth,88,88,1698,,237,10,,"Case Name: 
   Condition: True
   Formula: Y0.CORP_RC_RG_SALGRW 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GC_SALGRW 
"
CORP_RC_GC_SALGRW_Trend,CORP_RATIO,Sales Growth Trend (1=Not Deteriorating),89,89,1699,,244,10,,"Case Name: 1.Not Deteriorating
   Condition: YB1.CORP_RC_GC_SALGRW == null 
   Formula: 1
Case Name: 2.Deteriorating - Zero Sales
   Condition: Y0.CORP_RC_GC_SALGRW == null && Y0.CORP_IS_SR == 0 && YB1.CORP_IS_SR == 0 && YB1.CORP_RC_GC_SALGRW < -0.05
   Formula: 2
Case Name: 3.Deteriorating
   Condition: YB1.CORP_RC_GC_SALGRW < -0.05 && Y0.CORP_RC_GC_SALGRW < -0.05
   Formula: 2
Case Name: 4.Else
   Condition: true 
   Formula: 1
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GC_SALGRW_Trend 
"
CORP_RC_GC_OPMARG,CORP_RATIO,Operating Margin,90,90,1696,,238,10,,"Case Name: 
   Condition: Y0.CORP_IS_SR != null 
   Formula: Y0.CORP_IS_OPL / Y0.CORP_IS_SR 
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GC_OPMARG 
"
CORP_RC_GC_OPMAR_Trend,CORP_RATIO,Operating Margin Trend (1=Not Deteriorating),91,91,1697,,243,10,,"Case Name: 1.Deteriorating
   Condition: Y0.CORP_RC_GC_OPMARG < -0.05 && ((Y0.CORP_GC_OPMAR_Y1 == null && Y0.CORP_IS_OPL_Y1 < 0) ||Y0.CORP_GC_OPMAR_Y1 < -0.05 ) && ((YB1.CORP_GC_OPMAR_Y1 == null && YB1.CORP_IS_OPL_Y1 < 0) || YB1.CORP_GC_OPMAR_Y1 < -0.05)
   Formula: 2
Case Name: 2.Not Deteriorating
   Condition: Y0.CORP_GC_OPMAR_Y1 == null || YB1.CORP_GC_OPMAR_Y1 == null
   Formula: 1
Case Name: 3.Null
   Condition: Y0.CORP_RC_GC_OPMARG == null && Y0.CORP_GC_OPMAR_Y1 < -0.05 && YB1.CORP_GC_OPMAR_Y1 < -0.05
   Formula: null 
Case Name: 4.Else
   Condition: true 
   Formula: 1
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GC_OPMAR_Trend
"
CORP_RC_GC_ARDOH,CORP_RATIO,ARDOH (days),92,92,1686,,236,10,,"Case Name: 
   Condition: (Y0.CORP_IS_SR * (Y0.CONST_NumOfMonths / 12 ) * 365 ) == 0
   Formula: NULL
Case Name: 
   Condition: ( Y0.CORP_IS_SR != null ) || ( Y0.CORP_IS_SR != 0 )
   Formula: (Y0.CORP_BS_NAR + Y0.CORP_BS_NARRP) / Y0.CORP_IS_SR * (Y0.CONST_NumOfMonths / 12 ) * 365
","Case Name: 
   Condition: true
   Formula: YB1.CORP_RC_GC_ARDOH 
"
